date;Respiration;GSR;Temperature;CFM
25/02/2014 15:59:13.303;-15,878;-32,97;27,203;83
25/02/2014 15:59:13.334;-15,87;-32,983;27,203;83
25/02/2014 15:59:13.365;-15,956;-32,995;27,203;83
25/02/2014 15:59:13.396;-15,94;-32,995;27,203;83
25/02/2014 15:59:13.428;-15,932;-33,008;27,203;83
25/02/2014 15:59:13.459;-15,925;-33,02;27,203;83
25/02/2014 15:59:13.490;-15,886;-33,033;27,203;83
25/02/2014 15:59:13.521;-15,878;-33,033;27,203;83
25/02/2014 15:59:13.553;-15,878;-33,045;27,203;83
25/02/2014 15:59:13.584;-15,862;-33,058;27,203;83
25/02/2014 15:59:13.615;-15,901;-33,07;27,203;83
25/02/2014 15:59:13.646;-15,878;-33,07;27,203;83
25/02/2014 15:59:13.678;-15,862;-33,083;27,203;83
25/02/2014 15:59:13.709;-15,878;-33,095;27,203;83
25/02/2014 15:59:13.740;-15,878;-33,095;27,203;83
25/02/2014 15:59:13.771;-15,87;-33,108;27,203;83
25/02/2014 15:59:13.803;-15,901;-33,121;27,203;83
25/02/2014 15:59:13.834;-15,909;-33,121;27,203;83
25/02/2014 15:59:13.865;-15,901;-33,133;27,203;83
25/02/2014 15:59:13.896;-15,886;-33,146;27,203;83
25/02/2014 15:59:13.928;-15,878;-33,146;27,203;83
25/02/2014 15:59:13.959;-15,901;-33,158;27,203;83
25/02/2014 15:59:13.990;-15,909;-33,171;27,203;83
25/02/2014 15:59:14.021;-15,878;-33,171;27,203;83
25/02/2014 15:59:14.053;-15,878;-33,183;27,203;83
25/02/2014 15:59:14.084;-15,87;-33,183;27,203;83
25/02/2014 15:59:14.115;-15,847;-33,196;27,203;83
25/02/2014 15:59:14.146;-15,839;-33,196;27,203;83
25/02/2014 15:59:14.178;-15,847;-33,196;27,203;83
25/02/2014 15:59:14.209;-15,862;-33,208;27,203;83
25/02/2014 15:59:14.240;-15,839;-33,208;27,203;83
25/02/2014 15:59:14.271;-15,847;-33,208;27,203;83
25/02/2014 15:59:14.303;-15,862;-33,221;27,203;83
25/02/2014 15:59:14.334;-15,839;-33,221;27,203;83
25/02/2014 15:59:14.365;-15,8;-33,221;27,203;83
25/02/2014 15:59:14.396;-15,831;-33,233;27,203;83
25/02/2014 15:59:14.428;-15,784;-33,233;27,203;83
25/02/2014 15:59:14.459;-15,8;-33,233;27,203;83
25/02/2014 15:59:14.490;-15,776;-33,233;27,203;83
25/02/2014 15:59:14.521;-15,753;-33,246;27,203;83
25/02/2014 15:59:14.553;-15,761;-33,246;27,203;83
25/02/2014 15:59:14.584;-15,776;-33,246;27,203;83
25/02/2014 15:59:14.615;-15,737;-33,258;27,203;82
25/02/2014 15:59:14.646;-15,761;-33,258;27,203;82
25/02/2014 15:59:14.678;-15,761;-33,258;27,203;82
25/02/2014 15:59:14.709;-15,737;-33,271;27,203;82
25/02/2014 15:59:14.740;-15,73;-33,271;27,203;82
25/02/2014 15:59:14.771;-15,698;-33,271;27,203;82
25/02/2014 15:59:14.803;-15,691;-33,283;27,203;82
25/02/2014 15:59:14.834;-15,659;-33,283;27,203;82
25/02/2014 15:59:14.865;-15,636;-33,296;27,203;82
25/02/2014 15:59:14.896;-15,652;-33,296;27,203;82
25/02/2014 15:59:14.928;-15,652;-33,296;27,19;82
25/02/2014 15:59:14.959;-15,636;-33,308;27,203;82
25/02/2014 15:59:14.990;-15,636;-33,308;27,203;82
25/02/2014 15:59:15.021;-15,636;-33,321;27,203;82
25/02/2014 15:59:15.053;-15,683;-33,321;27,203;82
25/02/2014 15:59:15.084;-15,659;-33,321;27,203;82
25/02/2014 15:59:15.115;-15,691;-33,333;27,203;82
25/02/2014 15:59:15.146;-15,659;-33,333;27,203;82
25/02/2014 15:59:15.178;-15,667;-33,346;27,203;82
25/02/2014 15:59:15.209;-15,706;-33,346;27,203;82
25/02/2014 15:59:15.240;-15,722;-33,346;27,203;82
25/02/2014 15:59:15.271;-15,73;-33,346;27,203;82
25/02/2014 15:59:15.303;-15,73;-33,358;27,203;82
25/02/2014 15:59:15.334;-15,769;-33,358;27,203;82
25/02/2014 15:59:15.365;-15,745;-33,358;27,203;82
25/02/2014 15:59:15.396;-15,776;-33,358;27,203;82
25/02/2014 15:59:15.428;-15,761;-33,371;27,19;82
25/02/2014 15:59:15.459;-15,769;-33,371;27,203;82
25/02/2014 15:59:15.490;-15,769;-33,383;27,203;82
25/02/2014 15:59:15.521;-15,792;-33,383;27,203;82
25/02/2014 15:59:15.553;-15,823;-33,383;27,203;82
25/02/2014 15:59:15.584;-15,831;-33,396;27,203;82
25/02/2014 15:59:15.615;-15,823;-33,396;27,203;82
25/02/2014 15:59:15.646;-15,808;-33,396;27,203;82
25/02/2014 15:59:15.678;-15,831;-33,396;27,203;82
25/02/2014 15:59:15.709;-15,815;-33,408;27,203;82
25/02/2014 15:59:15.740;-15,823;-33,408;27,203;82
25/02/2014 15:59:15.771;-15,808;-33,408;27,203;82
25/02/2014 15:59:15.803;-15,831;-33,421;27,203;82
25/02/2014 15:59:15.834;-15,831;-33,421;27,203;82
25/02/2014 15:59:15.865;-15,87;-33,421;27,203;82
25/02/2014 15:59:15.896;-15,839;-33,433;27,203;82
25/02/2014 15:59:15.928;-15,831;-33,433;27,203;82
25/02/2014 15:59:15.959;-15,854;-33,433;27,203;82
25/02/2014 15:59:15.990;-15,925;-33,433;27,203;82
25/02/2014 15:59:16.021;-15,901;-33,446;27,203;82
25/02/2014 15:59:16.053;-15,901;-33,446;27,203;82
25/02/2014 15:59:16.084;-15,878;-33,446;27,203;82
25/02/2014 15:59:16.115;-15,909;-33,446;27,19;82
25/02/2014 15:59:16.146;-15,893;-33,458;27,203;82
25/02/2014 15:59:16.178;-15,886;-33,458;27,203;82
25/02/2014 15:59:16.209;-15,893;-33,471;27,203;82
25/02/2014 15:59:16.240;-15,893;-33,471;27,203;82
25/02/2014 15:59:16.271;-15,893;-33,471;27,203;82
25/02/2014 15:59:16.303;-15,909;-33,483;27,203;82
25/02/2014 15:59:16.334;-15,893;-33,483;27,203;82
25/02/2014 15:59:16.365;-15,893;-33,483;27,19;82
25/02/2014 15:59:16.396;-15,893;-33,496;27,203;82
25/02/2014 15:59:16.428;-15,901;-33,496;27,203;82
25/02/2014 15:59:16.459;-15,909;-33,496;27,203;82
25/02/2014 15:59:16.490;-15,893;-33,508;27,203;82
25/02/2014 15:59:16.521;-15,901;-33,508;27,203;82
25/02/2014 15:59:16.553;-15,893;-33,508;27,203;82
25/02/2014 15:59:16.584;-15,878;-33,521;27,203;82
25/02/2014 15:59:16.615;-15,886;-33,521;27,203;82
25/02/2014 15:59:16.646;-15,886;-33,533;27,203;82
25/02/2014 15:59:16.678;-15,886;-33,533;27,203;82
25/02/2014 15:59:16.709;-15,886;-33,533;27,203;82
25/02/2014 15:59:16.740;-15,886;-33,546;27,203;82
25/02/2014 15:59:16.771;-15,893;-33,546;27,203;82
25/02/2014 15:59:16.803;-15,878;-33,558;27,203;81
25/02/2014 15:59:16.834;-15,886;-33,558;27,203;81
25/02/2014 15:59:16.865;-15,909;-33,558;27,203;81
25/02/2014 15:59:16.896;-15,901;-33,571;27,203;81
25/02/2014 15:59:16.928;-15,901;-33,571;27,203;81
25/02/2014 15:59:16.959;-15,893;-33,571;27,203;81
25/02/2014 15:59:16.990;-15,909;-33,583;27,203;81
25/02/2014 15:59:17.021;-15,893;-33,583;27,203;81
25/02/2014 15:59:17.053;-15,886;-33,583;27,203;81
25/02/2014 15:59:17.084;-15,878;-33,596;27,203;81
25/02/2014 15:59:17.115;-15,893;-33,596;27,203;81
25/02/2014 15:59:17.146;-15,893;-33,609;27,203;81
25/02/2014 15:59:17.178;-15,854;-33,609;27,203;81
25/02/2014 15:59:17.209;-15,831;-33,621;27,203;81
25/02/2014 15:59:17.240;-15,815;-33,621;27,203;81
25/02/2014 15:59:17.271;-15,862;-33,634;27,203;81
25/02/2014 15:59:17.303;-15,831;-33,634;27,203;81
25/02/2014 15:59:17.334;-15,823;-33,646;27,203;81
25/02/2014 15:59:17.365;-15,792;-33,646;27,203;81
25/02/2014 15:59:17.396;-15,792;-33,646;27,203;81
25/02/2014 15:59:17.428;-15,761;-33,659;27,203;81
25/02/2014 15:59:17.459;-15,792;-33,659;27,203;81
25/02/2014 15:59:17.490;-15,737;-33,659;27,203;81
25/02/2014 15:59:17.521;-15,745;-33,671;27,203;81
25/02/2014 15:59:17.553;-15,737;-33,671;27,19;81
25/02/2014 15:59:17.584;-15,691;-33,684;27,19;81
25/02/2014 15:59:17.615;-15,706;-33,696;27,203;81
25/02/2014 15:59:17.646;-15,706;-33,696;27,203;81
25/02/2014 15:59:17.678;-15,667;-33,709;27,203;81
25/02/2014 15:59:17.709;-15,675;-33,709;27,19;81
25/02/2014 15:59:17.740;-15,698;-33,721;27,203;81
25/02/2014 15:59:17.771;-15,659;-33,721;27,203;81
25/02/2014 15:59:17.803;-15,628;-33,734;27,203;81
25/02/2014 15:59:17.834;-15,636;-33,734;27,203;81
25/02/2014 15:59:17.865;-15,605;-33,734;27,203;81
25/02/2014 15:59:17.896;-15,605;-33,734;27,203;81
25/02/2014 15:59:17.928;-15,597;-33,746;27,203;81
25/02/2014 15:59:17.959;-15,628;-33,746;27,203;81
25/02/2014 15:59:17.990;-15,605;-33,759;27,203;81
25/02/2014 15:59:18.021;-15,62;-33,759;27,203;81
25/02/2014 15:59:18.053;-15,613;-33,759;27,203;81
25/02/2014 15:59:18.084;-15,628;-33,771;27,203;81
25/02/2014 15:59:18.115;-15,62;-33,784;27,203;81
25/02/2014 15:59:18.146;-15,667;-33,784;27,203;81
25/02/2014 15:59:18.178;-15,683;-33,796;27,203;81
25/02/2014 15:59:18.209;-15,675;-33,796;27,203;81
25/02/2014 15:59:18.240;-15,714;-33,809;27,19;81
25/02/2014 15:59:18.271;-15,722;-33,821;27,203;81
25/02/2014 15:59:18.303;-15,722;-33,821;27,203;81
25/02/2014 15:59:18.334;-15,776;-33,821;27,203;81
25/02/2014 15:59:18.365;-15,761;-33,834;27,203;81
25/02/2014 15:59:18.396;-15,776;-33,834;27,203;81
25/02/2014 15:59:18.428;-15,784;-33,846;27,203;81
25/02/2014 15:59:18.459;-15,792;-33,846;27,203;81
25/02/2014 15:59:18.490;-15,808;-33,859;27,203;81
25/02/2014 15:59:18.521;-15,8;-33,859;27,203;81
25/02/2014 15:59:18.553;-15,815;-33,871;27,203;81
25/02/2014 15:59:18.584;-15,8;-33,871;27,203;81
25/02/2014 15:59:18.615;-15,847;-33,884;27,203;81
25/02/2014 15:59:18.646;-15,839;-33,884;27,203;81
25/02/2014 15:59:18.678;-15,862;-33,896;27,203;81
25/02/2014 15:59:18.709;-15,854;-33,896;27,203;81
25/02/2014 15:59:18.740;-15,854;-33,909;27,203;81
25/02/2014 15:59:18.771;-15,87;-33,909;27,203;81
25/02/2014 15:59:18.803;-15,854;-33,921;27,19;81
25/02/2014 15:59:18.834;-15,831;-33,921;27,203;81
25/02/2014 15:59:18.865;-15,847;-33,934;27,19;81
25/02/2014 15:59:18.896;-15,862;-33,934;27,203;81
25/02/2014 15:59:18.928;-15,847;-33,934;27,203;81
25/02/2014 15:59:18.959;-15,901;-33,946;27,19;81
25/02/2014 15:59:18.990;-15,878;-33,946;27,203;81
25/02/2014 15:59:19.021;-15,909;-33,959;27,203;81
25/02/2014 15:59:19.053;-15,94;-33,971;27,203;81
25/02/2014 15:59:19.084;-15,909;-33,971;27,19;81
25/02/2014 15:59:19.115;-15,909;-33,984;27,203;81
25/02/2014 15:59:19.146;-15,917;-33,984;27,203;81
25/02/2014 15:59:19.178;-15,925;-33,996;27,19;81
25/02/2014 15:59:19.209;-15,932;-33,996;27,203;81
25/02/2014 15:59:19.240;-15,925;-34,009;27,203;81
25/02/2014 15:59:19.271;-15,956;-34,009;27,19;81
25/02/2014 15:59:19.303;-15,94;-34,021;27,19;81
25/02/2014 15:59:19.334;-15,917;-34,021;27,203;81
25/02/2014 15:59:19.365;-15,909;-34,034;27,19;81
25/02/2014 15:59:19.396;-15,917;-34,034;27,203;81
25/02/2014 15:59:19.428;-15,917;-34,034;27,203;81
25/02/2014 15:59:19.459;-15,948;-34,046;27,19;81
25/02/2014 15:59:19.490;-15,964;-34,046;27,203;81
25/02/2014 15:59:19.521;-15,956;-34,059;27,203;81
25/02/2014 15:59:19.553;-15,948;-34,059;27,19;81
25/02/2014 15:59:19.584;-15,94;-34,059;27,203;81
25/02/2014 15:59:19.615;-15,94;-34,071;27,203;81
25/02/2014 15:59:19.646;-15,94;-34,071;27,203;81
25/02/2014 15:59:19.678;-15,932;-34,084;27,19;81
25/02/2014 15:59:19.709;-15,932;-34,084;27,19;81
25/02/2014 15:59:19.740;-15,956;-34,084;27,19;81
25/02/2014 15:59:19.771;-15,925;-34,096;27,203;81
25/02/2014 15:59:19.803;-15,956;-34,096;27,19;81
25/02/2014 15:59:19.834;-15,917;-34,096;27,203;81
25/02/2014 15:59:19.865;-15,909;-34,109;27,203;81
25/02/2014 15:59:19.896;-15,886;-34,109;27,203;81
25/02/2014 15:59:19.928;-15,886;-34,122;27,19;81
25/02/2014 15:59:19.959;-15,893;-34,122;27,203;81
25/02/2014 15:59:19.990;-15,862;-34,122;27,19;81
25/02/2014 15:59:20.021;-15,831;-34,134;27,19;81
