date;Respiration;GSR;Temperature;CFM
20/02/2014 10:25:34.464;8,903;-42,492;25,801;64
20/02/2014 10:25:34.495;8,918;-42,492;25,814;64
20/02/2014 10:25:34.527;8,965;-42,492;25,814;64
20/02/2014 10:25:34.558;8,95;-42,505;25,814;64
20/02/2014 10:25:34.589;9,012;-42,505;25,814;64
20/02/2014 10:25:34.620;8,989;-42,505;25,814;64
20/02/2014 10:25:34.652;9,004;-42,517;25,814;64
20/02/2014 10:25:34.683;9,051;-42,517;25,826;64
20/02/2014 10:25:34.714;9,028;-42,517;25,826;64
20/02/2014 10:25:34.745;9,051;-42,517;25,826;64
20/02/2014 10:25:34.777;9,035;-42,517;25,826;64
20/02/2014 10:25:34.808;9,02;-42,53;25,826;64
20/02/2014 10:25:34.839;8,825;-42,517;25,826;64
20/02/2014 10:25:34.870;8,895;-42,53;25,826;64
20/02/2014 10:25:34.902;8,957;-42,53;25,826;64
20/02/2014 10:25:34.933;9,028;-42,53;25,826;64
20/02/2014 10:25:34.964;8,95;-42,53;25,826;64
20/02/2014 10:25:34.995;8,895;-42,53;25,839;64
20/02/2014 10:25:35.027;8,879;-42,542;25,839;64
20/02/2014 10:25:35.058;8,895;-42,542;25,839;64
20/02/2014 10:25:35.089;8,926;-42,555;25,839;64
20/02/2014 10:25:35.120;8,918;-42,555;25,839;64
20/02/2014 10:25:35.152;8,887;-42,555;25,839;64
20/02/2014 10:25:35.183;8,918;-42,555;25,851;64
20/02/2014 10:25:35.214;8,911;-42,555;25,839;64
20/02/2014 10:25:35.245;8,918;-42,568;25,851;64
20/02/2014 10:25:35.277;8,677;-42,555;25,864;64
20/02/2014 10:25:35.308;8,7;-42,568;25,851;64
20/02/2014 10:25:35.339;8,739;-42,568;25,851;64
20/02/2014 10:25:35.370;8,794;-42,568;25,864;64
20/02/2014 10:25:35.402;8,84;-42,568;25,864;64
20/02/2014 10:25:35.433;8,887;-42,58;25,864;64
20/02/2014 10:25:35.464;8,887;-42,58;25,864;64
20/02/2014 10:25:35.495;8,926;-42,58;25,864;64
20/02/2014 10:25:35.527;8,957;-42,58;25,864;64
20/02/2014 10:25:35.558;8,973;-42,593;25,864;64
20/02/2014 10:25:35.589;9,012;-42,593;25,876;64
20/02/2014 10:25:35.620;9,051;-42,593;25,876;64
20/02/2014 10:25:35.652;9,098;-42,593;25,876;64
20/02/2014 10:25:35.683;9,176;-42,593;25,876;64
20/02/2014 10:25:35.714;8,965;-42,593;25,876;64
20/02/2014 10:25:35.745;9,082;-42,593;25,876;64
20/02/2014 10:25:35.777;9,106;-42,593;25,876;64
20/02/2014 10:25:35.808;9,254;-42,593;25,876;64
20/02/2014 10:25:35.839;9,418;-42,605;25,889;64
20/02/2014 10:25:35.870;9,675;-42,605;25,889;64
20/02/2014 10:25:35.902;9,8;-42,605;25,889;64
20/02/2014 10:25:35.933;9,971;-42,605;25,889;64
20/02/2014 10:25:35.964;10,034;-42,618;25,889;64
20/02/2014 10:25:35.995;10,042;-42,618;25,889;64
20/02/2014 10:25:36.027;10,096;-42,63;25,889;64
20/02/2014 10:25:36.058;10,252;-42,63;25,901;64
20/02/2014 10:25:36.089;10,408;-42,63;25,901;64
20/02/2014 10:25:36.120;10,556;-42,63;25,901;64
20/02/2014 10:25:36.152;10,447;-42,63;25,939;64
20/02/2014 10:25:36.183;10,564;-42,63;25,901;64
20/02/2014 10:25:36.214;10,712;-42,63;25,901;64
20/02/2014 10:25:36.245;10,853;-42,643;25,901;64
20/02/2014 10:25:36.277;10,962;-42,643;25,901;64
20/02/2014 10:25:36.308;11,11;-42,643;25,901;64
20/02/2014 10:25:36.339;11,235;-42,643;25,901;64
20/02/2014 10:25:36.370;11,336;-42,643;25,914;64
20/02/2014 10:25:36.402;11,508;-42,655;25,914;64
20/02/2014 10:25:36.433;11,672;-42,655;25,914;64
20/02/2014 10:25:36.464;11,804;-42,655;25,914;64
20/02/2014 10:25:36.495;11,906;-42,668;25,926;64
20/02/2014 10:25:36.527;12,015;-42,668;25,926;64
20/02/2014 10:25:36.558;12,093;-42,668;25,926;64
20/02/2014 10:25:36.589;11,999;-42,668;25,939;64
20/02/2014 10:25:36.620;12,132;-42,668;25,926;64
20/02/2014 10:25:36.652;12,272;-42,668;25,926;64
20/02/2014 10:25:36.683;12,389;-42,668;25,939;64
20/02/2014 10:25:36.714;12,53;-42,668;25,939;64
