t;Respiration;GSR;Temperature;CFM
11.094;-9.560;-44.219;29.405;74.000
11.125;-9.505;-44.219;29.405;74.000
11.156;-9.443;-44.219;29.405;74.000
11.188;-9.419;-44.219;29.405;74.000
11.219;-9.334;-44.219;29.405;74.000
11.250;-9.310;-44.219;29.405;74.000
11.281;-9.287;-44.219;29.405;74.000
11.313;-9.271;-44.219;29.405;74.000
11.344;-9.232;-44.219;29.405;74.000
11.375;-8.608;-44.219;29.405;74.000
11.406;-9.170;-44.219;29.405;74.000
11.438;-8.304;-44.219;29.405;74.000
11.469;-10.028;-44.219;29.405;74.000
11.500;-9.919;-44.219;29.405;74.000
11.531;-9.802;-44.219;29.405;74.000
11.563;-9.731;-44.219;29.405;74.000
11.594;-9.747;-44.219;29.405;74.000
11.625;-9.731;-44.219;29.405;74.000
11.656;-9.661;-44.219;29.405;74.000
11.688;-9.661;-44.219;29.405;74.000
11.719;-9.638;-44.219;29.405;74.000
11.750;-9.630;-44.219;29.405;74.000
11.781;-9.661;-44.219;29.405;74.000
11.813;-9.669;-44.219;29.405;74.000
11.844;-9.669;-44.219;29.405;74.000
11.875;-9.685;-44.219;29.405;74.000
11.906;-9.716;-44.219;29.405;74.000
11.938;-9.770;-44.219;29.405;74.000
11.969;-9.778;-44.219;29.405;74.000
12.000;-9.794;-44.219;29.405;74.000
12.031;-9.841;-44.219;29.405;74.000
12.063;-9.856;-44.219;29.405;74.000
12.094;-9.856;-44.219;29.405;74.000
12.125;-9.880;-44.219;29.405;74.000
12.156;-9.911;-44.219;29.405;74.000
12.188;-9.903;-44.219;29.405;74.000
12.219;-9.895;-44.219;29.405;74.000
12.250;-9.412;-44.219;29.405;74.000
12.281;-10.504;-44.219;29.405;74.000
12.313;-10.480;-44.219;29.405;74.000
12.344;-10.441;-44.219;29.405;74.000
12.375;-10.379;-44.219;29.405;74.000
12.406;-10.348;-44.219;29.405;74.000
12.438;-10.324;-44.219;29.405;74.000
12.469;-10.301;-44.219;29.405;74.000
12.500;-10.293;-44.219;29.405;74.000
12.531;-10.246;-44.219;29.405;74.000
12.563;-10.246;-44.232;29.405;74.000
12.594;-10.238;-44.232;29.405;74.000
12.625;-10.199;-44.232;29.405;74.000
12.656;-10.184;-44.232;29.405;74.000
12.688;-10.231;-44.232;29.405;74.000
12.719;-10.223;-44.232;29.405;74.000
12.750;-10.215;-44.232;29.405;74.000
12.781;-10.192;-44.232;29.405;74.000
12.813;-10.199;-44.232;29.405;74.000
12.844;-10.160;-44.232;29.405;74.000
12.875;-10.168;-44.232;29.405;74.000
12.906;-10.145;-44.232;29.405;74.000
12.938;-10.153;-44.232;29.405;74.000
12.969;-10.145;-44.232;29.405;74.000
