t;Respiration;GSR;Temperature;CFM
11.063;-18.670;-39.077;22.923;80.000
11.094;-18.631;-39.077;22.923;80.000
11.125;-18.561;-39.077;22.923;80.000
11.156;-18.491;-39.077;22.923;80.000
11.188;-18.382;-39.077;22.923;80.000
11.219;-18.335;-39.077;22.923;80.000
11.250;-18.257;-39.077;22.923;80.000
11.281;-18.171;-39.077;22.923;80.000
11.313;-18.109;-39.077;22.923;80.000
11.344;-18.031;-39.077;22.923;80.000
11.375;-17.976;-39.077;22.923;80.000
11.406;-17.921;-39.077;22.923;80.000
11.438;-17.859;-39.077;22.923;80.000
11.469;-17.789;-39.064;22.923;80.000
11.500;-17.703;-39.064;22.923;80.000
11.531;-17.656;-39.064;22.923;80.000
11.563;-17.641;-39.064;22.923;80.000
11.594;-17.602;-39.064;22.923;80.000
11.625;-17.625;-39.064;22.923;80.000
11.656;-17.563;-39.064;22.923;80.000
11.688;-17.617;-39.064;22.923;80.000
11.719;-17.625;-39.064;22.923;80.000
11.750;-17.656;-39.064;22.923;80.000
11.781;-17.703;-39.064;22.923;80.000
11.813;-17.773;-39.064;22.923;80.000
11.844;-17.773;-39.064;22.923;80.000
11.875;-17.804;-39.064;22.923;80.000
11.906;-17.843;-39.064;22.923;80.000
11.938;-17.875;-39.064;22.923;80.000
11.969;-17.914;-39.064;22.923;80.000
12.000;-17.945;-39.064;22.923;80.000
12.031;-17.953;-39.064;22.923;80.000
12.063;-18.007;-39.064;22.923;80.000
12.094;-18.046;-39.064;22.923;80.000
12.125;-18.124;-39.051;22.923;80.000
12.156;-18.163;-39.051;22.923;80.000
12.188;-18.210;-39.051;22.923;80.000
12.219;-18.226;-39.051;22.923;80.000
12.250;-18.304;-39.051;22.923;80.000
12.281;-18.343;-39.051;22.923;80.000
12.313;-18.413;-39.051;22.923;80.000
12.344;-18.452;-39.051;22.923;80.000
12.375;-18.514;-39.051;22.923;80.000
12.406;-18.577;-39.051;22.923;80.000
12.438;-18.623;-39.051;22.923;81.000
12.469;-18.662;-39.051;22.923;81.000
12.500;-18.670;-39.051;22.923;81.000
12.531;-18.670;-39.051;22.923;81.000
12.563;-18.670;-39.051;22.923;81.000
12.594;-18.670;-39.051;22.923;81.000
12.625;-18.670;-39.051;22.923;81.000
12.656;-18.670;-39.051;22.923;81.000
12.688;-18.670;-39.051;22.923;81.000
12.719;-18.670;-39.051;22.923;81.000
12.750;-18.670;-39.051;22.923;81.000
12.781;-18.670;-39.051;22.923;81.000
12.813;-18.670;-39.051;22.923;81.000
12.844;-18.670;-39.051;22.923;81.000
12.875;-18.670;-39.051;22.923;81.000
12.906;-18.670;-39.051;22.923;81.000
12.938;-18.670;-39.051;22.923;81.000
12.969;-18.670;-39.051;22.923;81.000
13.000;-18.670;-39.051;22.923;81.000
13.031;-18.670;-39.051;22.923;81.000
13.063;-18.670;-39.051;22.923;81.000
13.094;-18.670;-39.051;22.923;81.000
13.125;-18.670;-39.051;22.923;81.000
13.156;-18.670;-39.051;22.923;81.000
13.188;-18.670;-39.051;22.923;81.000
13.219;-18.670;-39.051;22.923;81.000
13.250;-18.670;-39.051;22.923;81.000
13.281;-18.670;-39.051;22.923;81.000
13.313;-18.670;-39.051;22.923;81.000
13.344;-18.670;-39.051;22.923;81.000
13.375;-18.670;-39.051;22.923;81.000
13.406;-18.670;-39.051;22.923;81.000
13.438;-18.670;-39.051;22.923;81.000
13.469;-18.670;-39.051;22.923;81.000
13.500;-18.670;-39.051;22.923;81.000
13.531;-18.670;-39.051;22.923;81.000
13.563;-18.670;-39.051;22.923;81.000
13.594;-18.670;-39.051;22.923;81.000
13.625;-18.670;-39.051;22.923;81.000
13.656;-18.670;-39.051;22.923;81.000
13.688;-18.670;-39.051;22.923;81.000
13.719;-18.670;-39.064;22.923;81.000
13.750;-18.670;-39.064;22.923;81.000
13.781;-18.670;-39.064;22.923;81.000
13.813;-18.670;-39.064;22.923;81.000
13.844;-18.670;-39.064;22.923;81.000
13.875;-18.670;-39.064;22.923;81.000
13.906;-18.670;-39.064;22.923;81.000
13.938;-18.670;-39.064;22.923;80.000
13.969;-18.670;-39.064;22.923;80.000
14.000;-18.670;-39.064;22.923;80.000
14.031;-18.670;-39.064;22.923;80.000
14.063;-18.670;-39.064;22.923;80.000
14.094;-18.670;-39.064;22.923;80.000
14.125;-18.670;-39.064;22.923;80.000
14.156;-18.670;-39.064;22.923;80.000
14.188;-18.670;-39.064;22.923;80.000
14.219;-18.670;-39.064;22.923;80.000
14.250;-18.670;-39.064;22.923;80.000
14.281;-18.670;-39.064;22.911;80.000
14.313;-18.670;-39.064;22.923;80.000
14.344;-18.670;-39.064;22.923;80.000
14.375;-18.670;-39.064;22.923;80.000
14.406;-18.670;-39.064;22.923;80.000
14.438;-18.670;-39.064;22.923;80.000
14.469;-18.670;-39.064;22.923;80.000
14.500;-18.670;-39.064;22.923;80.000
14.531;-18.670;-39.064;22.923;80.000
14.563;-18.670;-39.064;22.923;80.000
14.594;-18.670;-39.064;22.923;80.000
14.625;-18.670;-39.064;22.923;80.000
14.656;-18.670;-39.064;22.923;80.000
14.688;-18.670;-39.064;22.923;80.000
14.719;-18.670;-39.064;22.923;80.000
14.750;-18.670;-39.077;22.923;79.000
14.781;-18.670;-39.077;22.923;79.000
14.813;-18.670;-39.077;22.923;79.000
14.844;-18.670;-39.077;22.923;79.000
14.875;-18.670;-39.077;22.923;79.000
14.906;-18.670;-39.077;22.923;79.000
14.938;-18.670;-39.077;22.923;79.000
14.969;-18.670;-39.077;22.923;79.000
15.000;-18.670;-39.064;22.923;79.000
15.031;-18.670;-39.077;22.923;79.000
15.063;-18.670;-39.077;22.923;79.000
15.094;-18.670;-39.077;22.923;79.000
15.125;-18.670;-39.077;22.923;79.000
15.156;-18.670;-39.077;22.923;79.000
15.188;-18.670;-39.077;22.923;79.000
15.219;-18.631;-39.077;22.923;79.000
15.250;-18.538;-39.077;22.923;79.000
15.281;-18.444;-39.077;22.923;79.000
15.313;-18.405;-39.077;22.923;79.000
15.344;-18.358;-39.077;22.923;79.000
15.375;-18.319;-39.077;22.923;79.000
15.406;-18.265;-39.077;22.923;79.000
15.438;-18.187;-39.077;22.923;79.000
15.469;-18.155;-39.077;22.923;79.000
