t;Respiration;GSR;Temperature;CFM
13.531;-7.376;-42.693;32.858;79
13.563;-7.602;-42.693;32.858;79
13.594;-7.618;-42.693;32.858;79
13.625;-7.594;-42.705;32.858;79
13.656;-7.602;-42.705;32.858;79
13.688;-7.563;-42.705;32.846;79
13.719;-7.571;-42.718;32.846;79
13.750;-7.54;-42.718;32.846;79
13.781;-7.532;-42.718;32.846;79
13.813;-7.516;-42.73;32.858;79
13.844;-7.516;-42.73;32.858;79
13.875;-7.532;-42.73;32.858;79
13.906;-7.524;-42.73;32.858;79
13.938;-7.532;-42.743;32.846;79
13.969;-7.54;-42.743;32.858;79
14.000;-7.75;-42.743;32.858;79
14.031;-7.766;-42.743;32.858;79
14.063;-7.672;-42.743;32.846;79
14.094;-7.657;-42.755;32.858;79
14.125;-7.742;-42.755;32.858;79
14.156;-7.828;-42.755;32.858;79
14.188;-7.844;-42.755;32.846;79
14.219;-7.875;-42.768;32.858;79
14.250;-7.883;-42.768;32.858;80
14.281;-7.914;-42.768;32.858;80
14.313;-7.969;-42.78;32.858;80
14.344;-7.961;-42.78;32.858;80
14.375;-7.93;-42.78;32.858;80
14.406;-7.891;-42.78;32.858;80
14.438;-8.101;-42.78;32.858;80
14.469;-7.976;-42.78;32.858;80
14.500;-7.852;-42.78;32.858;80
14.531;-7.727;-42.78;32.858;80
14.563;-7.657;-42.78;32.858;80
14.594;-7.54;-42.793;32.858;80
14.625;-7.462;-42.793;32.858;80
14.656;-7.345;-42.793;32.858;80
14.688;-7.212;-42.793;32.858;80
14.719;-7.134;-42.793;32.858;80
14.750;-6.986;-42.793;32.858;80
14.781;-6.838;-42.793;32.858;80
14.813;-6.697;-42.793;32.858;80
14.844;-6.643;-42.793;32.858;80
14.875;-6.814;-42.793;32.858;80
14.906;-6.752;-42.793;32.858;80
14.938;-6.674;-42.793;32.858;80
14.969;-6.557;-42.793;32.858;80
15.000;-6.416;-42.793;32.858;80
15.031;-6.237;-42.793;32.858;80
15.063;-6.136;-42.793;32.858;79
15.094;-5.956;-42.793;32.858;79
15.125;-5.792;-42.805;32.858;79
15.156;-5.66;-42.805;32.846;79
15.188;-5.488;-42.805;32.858;79
15.219;-5.317;-42.805;32.858;79
15.250;-5.145;-42.805;32.858;79
15.281;-5.005;-42.805;32.858;79
15.313;-5.153;-42.805;32.946;79
15.344;-4.989;-42.805;32.846;79
15.375;-4.856;-42.805;32.858;79
15.406;-4.732;-42.805;32.858;79
15.438;-4.615;-42.805;32.858;79
15.469;-4.505;-42.805;32.858;79
15.500;-4.404;-42.805;32.858;79
15.531;-4.349;-42.805;32.858;79
15.563;-4.303;-42.818;32.858;79
15.594;-4.357;-42.818;32.858;79
15.625;-4.427;-42.818;32.858;79
15.656;-4.521;-42.818;32.846;79
15.688;-4.63;-42.818;32.858;79
15.719;-4.724;-42.818;32.858;79
15.750;-5.106;-42.818;32.896;79
15.781;-5.215;-42.818;32.858;79
15.813;-5.309;-42.818;32.858;79
15.844;-5.395;-42.818;32.858;79
15.875;-5.48;-42.818;32.858;79
15.906;-5.543;-42.818;32.858;79
15.938;-5.652;-42.818;32.858;79
15.969;-5.738;-42.818;32.858;79
16.000;-5.808;-42.83;32.858;79
16.031;-5.894;-42.83;32.858;79
16.063;-5.995;-42.83;32.846;79
16.094;-6.05;-42.83;32.858;79
16.125;-6.128;-42.843;32.858;79
16.156;-6.206;-42.843;32.858;79
16.188;-6.502;-42.83;32.858;79
16.219;-6.526;-42.843;32.846;79
16.250;-6.541;-42.843;32.858;79
16.281;-6.588;-42.843;32.858;79
16.313;-6.588;-42.843;32.858;79
16.344;-6.689;-42.843;32.858;79
16.375;-6.775;-42.855;32.846;79
16.406;-6.939;-42.855;32.858;79
16.438;-7.033;-42.868;32.858;79
16.469;-7.072;-42.868;32.846;79
16.500;-7.134;-42.868;32.858;79
16.531;-7.189;-42.88;32.858;79
16.563;-7.228;-42.88;32.858;79
16.594;-7.274;-42.88;32.858;79
16.625;-7.516;-42.88;32.871;79
16.656;-7.508;-42.88;32.858;79
16.688;-7.469;-42.893;32.858;79
16.719;-7.454;-42.893;32.858;79
16.750;-7.407;-42.893;32.846;79
16.781;-7.415;-42.893;32.858;79
16.813;-7.415;-42.905;32.858;79
16.844;-7.399;-42.905;32.858;79
16.875;-7.391;-42.918;32.846;79
16.906;-7.415;-42.918;32.858;79
16.938;-7.415;-42.918;32.858;79
16.969;-7.399;-42.93;32.858;79
17.000;-7.376;-42.93;32.858;79
17.031;-7.399;-42.93;32.858;79
17.063;-7.61;-42.93;32.883;79
17.094;-7.61;-42.943;32.846;79
17.125;-7.657;-42.943;32.858;79
17.156;-7.742;-42.943;32.858;79
17.188;-7.805;-42.943;32.858;79
17.219;-7.836;-42.955;32.858;79
17.250;-7.867;-42.955;32.858;79
17.281;-7.891;-42.955;32.858;79
17.313;-7.898;-42.968;32.858;79
17.344;-7.937;-42.968;32.858;79
17.375;-7.922;-42.968;32.858;79
17.406;-7.898;-42.98;32.858;79
17.438;-7.898;-42.98;32.858;79
17.469;-7.891;-42.98;32.858;79
17.500;-8.14;-42.98;32.858;79
17.531;-8.054;-42.98;32.858;79
17.563;-7.961;-42.98;32.858;79
17.594;-7.891;-42.98;32.858;79
17.625;-7.797;-42.993;32.858;79
17.656;-7.68;-42.993;32.858;79
17.688;-7.602;-42.993;32.858;79
17.719;-7.493;-42.993;32.858;79
17.750;-7.36;-43.005;32.858;79
17.781;-7.243;-43.005;32.858;79
17.813;-7.095;-43.005;32.858;79
17.844;-6.994;-43.005;32.858;79
17.875;-6.916;-43.005;32.858;79
17.906;-6.908;-43.005;32.858;79
17.938;-7.095;-43.005;32.896;79
